"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"10.192",26.5040670484897,-2.57845705569382,0.775045976641439,-3.326843998168,0.00087835531584781,0.013847310270654
"549.1",255.374381775978,1.4920624800723,0.533619970911672,2.79611439115212,0.00517210903903719,0.0428208568608371
"74.16",58.6888174453997,2.86769981569181,0.469967067910936,6.10191652031941,1.04804112552371e-09,4.49031036811621e-07
"17.87",6.022805179068,3.6240743658918,1.05666208077011,3.42973825960568,0.000604163741527742,0.0108514667479378
"1215",2558.89561348413,-1.03212482121934,0.367349179067406,-2.80965598954001,0.00495944791637656,0.0416791851505419
"0.9510",3.95998330122241,-5.16386285953461,1.53932008658259,-3.35463878146278,0.000794686796764106,0.0130172292463976
"3.758",4.97793506969911,3.5603710130783,1.22718271458901,2.9012558364389,0.00371670298231109,0.0347041340216657
"130.8",430.873261252938,-3.2535899641574,0.510363446196691,-6.37504505544757,1.82909171100924e-10,9.77043781370406e-08
"4.580",23.0714520997029,-3.13510489031563,1.01756321129064,-3.08099276342663,0.0020631166294313,0.0242036651697487
"43.24",15.769757299131,2.55928696543282,0.743749031747393,3.44106258453868,0.00057943449346904,0.0105547919180138
"713.1",902.862182745155,1.05508162967001,0.346718950402889,3.04304575346689,0.00234196722229701,0.026154616839614
"209.6",2595.71866951677,3.61597250531904,0.952509167088172,3.79626005739462,0.000146895403312796,0.00418998254761346
"73.17",423.460833813839,-1.88530006745757,0.430489271330167,-4.37943566312858,1.18987043130376e-05,0.000714962066309246
"662.2",905.55011511767,1.72979268190792,0.343983632779638,5.02870636003795,4.9379990031581e-07,5.99129312681109e-05
"1.2323",6.9824265288299,-4.36757960427962,1.41753726145957,-3.08110391382766,0.00206234660769247,0.0242036651697487
"2618",1466.18244825553,1.17796451944867,0.41671263670619,2.82680297089048,0.00470152457465953,0.0402955630923778
"16.89",6.89787704443985,2.84930628667933,0.929168544828387,3.06651177823242,0.0021657227565792,0.0249814312508904
"183.2",40.6670474335185,6.1169059092246,1.00822756971625,6.06698933153169,1.3033021073159e-09,5.25550186039316e-07
"18.86",6.02313972828605,4.4842164487975,1.40828428752574,3.18416990696953,0.00145169775741327,0.0193303220657539
"138.8",25.48873081321,6.71990812935067,1.26746973398421,5.30182926595577,1.14648039445028e-07,1.94057140346232e-05
"1312.1",533.205013902818,2.28140983223271,0.562595463986685,4.05515148676474,5.01018222013491e-05,0.00195887647239894
"2.1115",15.5204044746717,-4.53035731438848,1.19964375512429,-3.77641887021628,0.000159099349277986,0.00440667699336892
"3.773",38.6545571613312,-3.94626628245886,0.885312291514998,-4.45748502565776,8.2926827958594e-06,0.000552086257180517
"892.2",1720.53685382295,-1.00862133824389,0.343923019987926,-2.93269504983788,0.003360337723115,0.0326169688427983
"17.90",7.96479985717276,2.59807365945056,0.936526318434807,2.77415979488185,0.00553444861404494,0.0445786579145334
"653.2",479.765799616495,1.01852675653253,0.337885010708327,3.0144182909959,0.00257472553783006,0.0276501041157347
"0.9661",10.2921141728181,-5.00527198219747,1.51106862024714,-3.31240548253782,0.000924973751777867,0.0143228070863579
"3119",1909.51156536449,1.30604439438454,0.431228652106906,3.02865866635587,0.0024564204837391,0.0269326025865677
"1249",903.044189457834,1.3112375725934,0.474832958230861,2.76147127082084,0.00575415788216107,0.0456371515331984
"0.9678",7.1597277361783,-4.71715320503696,1.57788981546017,-2.98953270299248,0.00279404536145769,0.0291015142471806
"4853",1584.3704394737,1.91511161045491,0.618149194491101,3.0981381639291,0.00194740615518094,0.0233456026140329
"46.30",17.404065955105,2.57941280693392,0.697036516473202,3.70054185967901,0.000215139585532955,0.00543808808592298
"3.781",27.8409072340763,-2.12179797227072,0.621475376432015,-3.41413039475881,0.000639859443981616,0.0112904585115435
"68.11",68.9112259421035,4.52836674315652,0.937446758258333,4.83053219104378,1.36168596043786e-06,0.000131782365267694
"98.10",37.6011721931588,2.77385725024346,0.536448101867608,5.17078397814525,2.33113924401942e-07,3.29450838569703e-05
"215.5",362.8412447722,2.9185200682709,0.591879753413057,4.93093411531877,8.18373343036215e-07,8.90564171292e-05
"1093",983.835438127616,0.759942030398758,0.2753714227165,2.75969823920739,0.00578547740250073,0.0457796212085913
"4.597",20.1514595444229,-1.91047613228769,0.684169785464152,-2.79240061879024,0.00523185362084913,0.0431851036080967
"78.16",109.817578523113,2.14951810820289,0.586087924412445,3.66756935037996,0.000244867148398883,0.00596109737483437
"551",159.604087576912,2.15999369138781,0.640633314382903,3.37165371031078,0.000747183311193904,0.01247762759753
"34.38",119.220829391728,-2.21840080868916,0.548641580349293,-4.04344272863316,5.26720266867626e-05,0.00203422829075421
"2.1128",19.9050376813871,-5.4837706061529,1.32767078067095,-4.13036927978608,3.62180989482562e-05,0.00157638796596902
"844",1260.19854308225,-1.4728279295472,0.532046807780162,-2.76822999031274,0.0056361666266332,0.0450750864320533
"167.3",344.836879497965,-2.15449633167778,0.613766012301456,-3.51028940752031,0.00044761921759881,0.00888761329260874
"1.2358",5.54902755488072,-4.31063302108562,1.51187936008874,-2.85117525569804,0.00435579542153071,0.0384047634475841
"2.1134",6.80306516227177,-3.64872951587081,1.32292834194959,-2.75807041105015,0.00581436724330545,0.0459657461181391
"0.9764",14.3211763382322,-3.35334286924753,1.20740079832672,-2.77732371379476,0.00548085622829748,0.0443068194823317
"0.9819",2.69855174780139,-5.21865596156344,1.68200037064454,-3.10264852056107,0.00191797281609331,0.0231072466018553
"54.24",20.1505675592417,3.07828625308017,0.613548956344272,5.01718114137398,5.24351251234888e-07,6.25133081580933e-05
"22.60",37.0113262292785,1.96326655115817,0.631666044902175,3.10807675511864,0.00188309154866156,0.0227938312207177
"1.2385",4.77533543599325,-4.40482958409262,1.58743013590068,-2.77481791763604,0.00552326213263934,0.044518380320907
"29.40",13.1368050408541,2.10744761522544,0.723760501253886,2.91180246998058,0.00359349802372958,0.0340405728268128
"38.22",14.2333904397015,2.26200107189841,0.67306935653051,3.36072508717143,0.000777381595983355,0.0128411576001572
"29.41",36.0670317686504,4.33886435910099,1.07046032547492,4.0532696596448,5.05067274048533e-05,0.00197096034619452
"6.385",17.2518178625637,3.46274357617493,0.973991093994104,3.55521071755908,0.000377676282473865,0.00795402108265875
"308.4",167.348598860761,2.03870090760673,0.467532765724808,4.36055193788647,1.29734782376531e-05,0.00076448729712451
"82.14",38.2866603950031,2.72153078884557,0.630468410402924,4.31668065193984,1.58393056166551e-05,0.000885171846900325
"22.61",9.74351592139831,2.91995010958329,0.975480942307545,2.99334408591931,0.00275938457412972,0.0288721055503764
"24.58",15.4323504176515,4.31821544286074,0.863840451607743,4.99885764185257,5.76709594525576e-07,6.68187107955816e-05
"31.47",10.8123762552302,5.57178927418269,1.39188283083543,4.00305913022751,6.25286660640567e-05,0.00227811613360312
"21.64",6.78732949098374,3.56974892696529,1.2305870336989,2.9008504308999,0.00372151464141614,0.0347411753781406
"6.386",12.6818450002488,-2.76453822446854,0.835584567725481,-3.30850799697487,0.000937945060987951,0.0144273067701928
"32.40",10.9702064620968,2.92692648226993,0.843018865920513,3.4719584585737,0.000516676281504548,0.00976627395889869
"0.9953",8.0797645754985,-2.9092437220063,1.06383849697742,-2.73466670953537,0.00624434663984915,0.0480756157981214
"41.18",21.4957086678207,1.88242038173116,0.584133810440647,3.22258418890551,0.00127039826192187,0.0177127969190198
"18.88",11.4563691327285,3.11472267693195,0.884084786490935,3.52310403314907,0.000426523903479916,0.00862827070696742
"323.4",46.0544550819249,3.80939884743332,1.13153087116004,3.36658852579775,0.000761041509646512,0.0126525458097295
"8.276",26.4566665318147,-1.67252181810879,0.585996269118739,-2.8541509669064,0.00431520199202943,0.03816958562025
"35.36",15.4553229780291,1.91755166643746,0.55127260261495,3.47840915246213,0.000504399379697712,0.00960928711734441
"2.1163",6.14832632153038,-3.80641133733401,1.39988411158019,-2.7190903202961,0.00654617304261382,0.0495008404476337
"60.16",21.7476143021605,2.34095171580799,0.616096408247718,3.79965162021647,0.000144899639365156,0.00415032525538179
"1.2442",5.78947760753849,-4.76827269582841,1.56043844614182,-3.05572623362233,0.00224516152279954,0.0256018127513912
"0.10024",4.57467596410537,-4.58386131188967,1.55140535527814,-2.95465095327576,0.0031302297693554,0.0311440446645759
"20.72",9.31259787846006,3.10270930762995,0.77803890267938,3.98785882935283,6.66723157622711e-05,0.00235795272538089
"1.2448",6.65232572957822,-4.10249689098378,1.28284264093442,-3.19797359401425,0.00138396952567726,0.018786815366545
"0.10063",4.91243128628551,-4.97125932370109,1.6137321421057,-3.08059757501904,0.00206585653073077,0.0242123147354774
"44.21",21.526427124543,2.12411101163952,0.732599516235497,2.89941634490067,0.00373858093596778,0.0348135776493753
"1.2464",8.44919732543288,-3.62000808335434,1.18487880933251,-3.05517159632016,0.00224931788037833,0.0256278930021721
"0.10099",4.98158509477417,-4.09138351626271,1.50691518901715,-2.7150721859345,0.00662613257469922,0.049775590069084
"3.816",222.867983684586,-8.27157077445693,1.39984907066125,-5.90890185793363,3.44395794268806e-09,1.13322747312562e-06
"53.21",23.8425371727595,2.7560343290276,0.662658768439828,4.15905509786951,3.19566814823954e-05,0.00143808563025427
"0.10108",4.25235261755102,-4.92924014365479,1.5403382215631,-3.20010246752995,0.00137378737266767,0.0187039306926181
"0.10109",5.07906341978503,-5.29338034654297,1.60976831636295,-3.28828707382106,0.0010079899949028,0.0151202175347728
"3.819",12.6592379121159,-3.12952541757303,1.11633597902352,-2.80339026635198,0.0050568437229338,0.0422235158684511
"0.10136",5.41290552675933,-4.50922697614266,1.59109134557375,-2.83404657355899,0.00459626328333349,0.0397245020186572
"16.93",7.08751791831146,4.09826476984978,1.14640837593652,3.57487336613521,0.000350397451189097,0.00753381995026594
"75.14",121.789761207611,-1.30334801778396,0.427085607015354,-3.05172545357423,0.00227530106695525,0.0257456418665575
"2.1184",8.54189826732415,-3.3970742611598,1.2403163326152,-2.73887731043344,0.0061649374921561,0.0476921324818604
"32.41",29.1110127160893,1.60611343663426,0.463211753033109,3.46734172032,0.000525633200520064,0.00988108737229925
"3.822",8.5261316213033,-2.82309907703,1.03997733970117,-2.71457749054533,0.00663603731993345,0.0497987321667913
"11.172",28.9666052968868,-1.69836317849736,0.588655571584401,-2.88515604112285,0.00391219700108609,0.0358859444361445
"8.282",15.4962691954217,-2.52864145988039,0.915084742272332,-2.76328665867741,0.00572224865551967,0.0454629726579447
"0.10186",4.24702568232287,-4.88187237663357,1.50668125397023,-3.2401494103477,0.00119467082804794,0.0169208009051102
"13.132",9.0471434643255,2.34400433236332,0.82419741536636,2.84398408519807,0.00445532732271329,0.0390119496187348
"92.16",14.168009258976,3.73893569367934,1.04267121754848,3.58592011628585,0.000335891777091704,0.00730982258389358
"26.70",540.319505844553,-6.12301338414498,0.836624515300569,-7.31871140776361,2.50363362234878e-13,3.96065209695492e-10
"55.17",31.8135512384654,1.40030748087797,0.515241187960363,2.71777084906825,0.00657233386700143,0.0495830271980257
"0.10210",3.59932589670865,-4.92240662973643,1.76985961429628,-2.78124128601784,0.0054151473039974,0.0439917882205643
"0.10214",2.58489553358034,-4.68837587420583,1.65492672139416,-2.83298094930523,0.00461161342836039,0.0398404267846862
"0.10227",13.3250782118262,-4.48639389822423,1.1808839487781,-3.79918272482784,0.000145174031522847,0.0041527098400613
"33.38",75.6568564086183,2.1515357849828,0.645373148700077,3.33378571655245,0.000856726315732639,0.0136576683896544
"7.347",17.3216653657103,-1.95597002389223,0.7043886691029,-2.77683345812949,0.00548912968993512,0.0443639486022245
"0.10263",4.20242891880103,-4.96861157241617,1.51714875201163,-3.27496665427708,0.00105674446426767,0.0155692959720989
"1.2511",11.363458462769,-5.23203315500804,1.36110921943392,-3.84394806846142,0.000121070636607105,0.00365719530424706
"0.10282",4.98119842372462,-4.40773568428669,1.46256349985647,-3.01370551413273,0.00258078179910774,0.0276666973180301
"0.10284",2.91281306766901,-4.46488692251334,1.64209493496803,-2.71901875307853,0.00654758958218528,0.0495008404476337
"0.10295",11.3301500666353,-4.68057628763999,1.22111066554134,-3.83304840398311,0.000126565037544804,0.00377501563397776
"1.2521",10.6201474843459,-3.0388816066161,0.999445728063028,-3.04056690752543,0.00236133220207661,0.0262520586101132
"1.2525",10.6338751809554,-3.33288526489923,0.991353196365324,-3.36195543336003,0.000773926134606507,0.0128046483678601
"2223.1",536.552147408782,2.52343944481557,0.576222081105288,4.37928279314669,1.19070534492678e-05,0.000714962066309246
"2.1212",11.3661920208208,-3.18518182318769,1.02843275368312,-3.09712211302159,0.00195409359766977,0.0233906159973538
"1.2541",13.1515967906597,-4.65865633445747,1.22113887924611,-3.81500942573672,0.000136177735526519,0.00398373146510758
"0.10370",14.8711517256309,-7.44075611041398,1.57321571961791,-4.72964770033007,2.2490977968555e-06,0.000193936355309148
"0.10384",5.69359084630861,-5.38015737656633,1.55298643160386,-3.46439432249896,0.000531426894191426,0.00996267984730516
"1.2554",21.2697892145981,-4.56488564310138,1.02335593017825,-4.46070180323896,8.16916930165952e-06,0.00054546445218597
"0.10407",4.71983545957558,-4.90786242121828,1.71602042273235,-2.86002564783215,0.00423606747302671,0.0376802965469424
"0.10425",6.39978169398852,-5.50893223847482,1.46870126374176,-3.75088683755872,0.000176210219054789,0.00472779029350458
"0.10428",3.12282682734038,-4.49339372006665,1.63704703203573,-2.74481650932102,0.00605447395080234,0.0471308118634441
"238.11",130.445019868001,3.3180705321077,0.463066215824657,7.16543426991034,7.75403544592528e-13,9.73957386586753e-10
"1201.2",2594.46207031249,1.53522864159108,0.490013201520704,3.13303526685947,0.00173008653196031,0.0215636936806241
"1388",1039.1581823245,1.11918931618667,0.301845227475133,3.70782511801971,0.000209046938014325,0.00531087684216627
"44.23",17.3906004398415,2.55303055401931,0.638172092609717,4.00053619326888,6.31991197371608e-05,0.00229025814441336
"64.21",207.182461710152,1.91784370625329,0.66525217742821,2.8828822682963,0.00394054687975119,0.036033489042029
"690.3",741.80648462967,1.22268955691231,0.401107250479841,3.048285852349,0.00230150884711385,0.025884034962528
"20.78",76.7009386964494,-4.50323248730098,1.02307955178573,-4.40164450500534,1.07433478989353e-05,0.000660515160584618
"50.26",31.1444774449331,1.79379291448723,0.530902594910768,3.37876087192364,0.00072813312982211,0.0122342151355565
"61.15",739.494289898701,2.47912302292247,0.877845329967445,2.8241000302575,0.00474135847291394,0.0404803433536262
"387.5",311.572205106985,0.747348832671776,0.273086696878891,2.7366724238611,0.0062064060582595,0.0478951317383404
"310.3",306.752872867141,1.12706842912417,0.402516158026083,2.80005760427419,0.00510934880670908,0.0425065990632587
"662.4",1002.14383032605,1.79647694353036,0.602088971167668,2.98373999451666,0.00284748627517404,0.0294271251216541
"26.72",20.1339697135911,2.61263870275991,0.659337575631666,3.96252056506399,7.4162616639258e-05,0.00254410557547066
"42.31",35.1113458789596,1.902307384377,0.53433520102964,3.56013861843902,0.000370659082235052,0.00786259861341409
"373.2",258.781739779043,1.58859183582749,0.461759869660826,3.44029860584106,0.000581072708638604,0.0105752661854046
"5.497",6.2869418908008,4.95540691912239,1.35118329192014,3.66745721972357,0.00024497452065773,0.00596109737483437
"18.95",10.5083802089973,2.17090826107279,0.700205099813922,3.10038910263536,0.00193266570333403,0.0232230420811662
"6.409",5.87877097183746,3.41227966464266,1.1218396989414,3.04168204054696,0.00235260260670103,0.0262306581231282
"57.22",30.642301445814,1.86643193625839,0.518171815283282,3.60195572435375,0.000315832164656375,0.00702568564871896
"13.133",46.7935380549314,-1.7831116922261,0.564821098426877,-3.15694951408927,0.00159428946672651,0.0204793004546933
"375.3",736.898971180538,1.59585186110955,0.542498345559614,2.94167138788848,0.00326446141425839,0.0320761018704878
"31.49",72.9226550274193,-1.88129412771411,0.442891950409846,-4.24774965084189,2.15928488513553e-05,0.00109241754748474
"265.4",304.22081856913,1.16841227939121,0.382639014676318,3.05356284794846,0.00226141348011668,0.025656277711911
"7.360",186.184536514862,5.18913046011412,1.45976896616753,3.55476145909419,0.000378322153186082,0.00795947236966585
"38.23",11.3586181351011,3.04534656126604,0.945345850373234,3.221409984572,0.00127561526235493,0.0177453425187895
"167.4",60.2362121460867,3.30499890856311,0.984092524406551,3.35842293950578,0.000783885742357942,0.0129019625725988
"1.2609",7.65521785234214,-3.68835773713633,1.26928701759839,-2.90585004494496,0.00366256927154551,0.0344640723527022
"26.73",39.5749127120499,2.17803102156217,0.777344005418424,2.80188823272625,0.00508044713143416,0.0423775848637231
"5.500",104.565905205747,6.06605399491391,1.02546678028571,5.91540760903419,3.31054700313094e-09,1.09811378053047e-06
"659.2",392.268426162702,4.03289146831154,0.665323116473138,6.06155320393766,1.34813277708363e-09,5.38349992759485e-07
"2173",1882.53605756775,1.69981348114241,0.442212723234849,3.84388189626937,0.000121103304183815,0.00365719530424706
"44.25",280.260280869774,5.3184841368939,0.968305128264443,5.49257045289698,3.96125443817039e-08,8.50763277235505e-06
"15.125",28.9630003118066,-1.8914287800203,0.606180282920047,-3.12024134290388,0.00180702920207949,0.0221336861556675
"354.4",340.600925685581,1.2717437417497,0.369554244880865,3.44129112130665,0.000578945273613426,0.0105505529680965
"14.145",20.6724053898943,2.60783906435324,0.758313697407153,3.43899770407686,0.000583872185778228,0.0106027580014324
"11.179",8.62783105798316,2.66503556622683,0.88086137606082,3.02548804914659,0.00248232214378782,0.0270895176694446
"446.4",631.04316725683,1.22548404708349,0.447051229789066,2.74126087889685,0.0061203891533769,0.0474439740421306
"33.39",18.2152079935534,2.22316105427656,0.716915189452709,3.10100983628721,0.00192861883927974,0.0231896593367009
"255.2",318.170237630634,2.05875184011765,0.672269058619505,3.06239267406605,0.00219575200456311,0.0251847765052126
"1.2620",9.26630238530654,-3.96115761288733,1.25678500780958,-3.15181800250078,0.00162257372970147,0.0206976653254055
"16.99",19.2157330171474,2.80089557309232,0.699298057119172,4.00529580280959,6.19399211219775e-05,0.00226271076458814
"9.217",24.9600603389676,-1.80443749019557,0.655158158287357,-2.75420135942828,0.00588355576308718,0.046323300403267
"43.30",133.924544741014,2.02208181482522,0.713826273226593,2.83273660646467,0.00461513968392172,0.0398473258361769
"447.2",419.088984172706,1.00302671439575,0.324298960181191,3.092907586985,0.00198205846413214,0.0236575875473648
"4.658",38.4740292753139,-4.76363533919834,0.745030934487424,-6.39387590325452,1.61732705760497e-10,8.75293147451975e-08
"144.5",596.40864820088,-2.30888037519008,0.556395945958636,-4.14970740164547,3.32900537283446e-05,0.00148187575746812
"67.15",94.5102441252568,1.48207679756277,0.447442706861314,3.31232753341568,0.00092523153894758,0.0143228070863579
"122.8",696.036693709074,-1.43147065219503,0.490057027916493,-2.92102871839428,0.00348877666485174,0.0334562296600198
"3.873",3.11621994209172,4.99549041369334,1.64046614855551,3.04516519166948,0.00232552541256984,0.0260570679940787
"32.44",18.3388024873546,1.94515704713779,0.627456844524853,3.10006507078709,0.00193478132033997,0.0232317771820003
"0.10865",4.83129222618972,-4.83095700573784,1.4839959280715,-3.25537079607478,0.00113244409818668,0.0162634630595378
"5.506",11.1158597702413,4.78641497219987,1.29884227800924,3.68513949171419,0.000228577416946626,0.00568417033641576
"20.83",12.2396030762454,1.94611670499911,0.698892776121678,2.78457121248065,0.00535985500352372,0.0436849424411922
"12.165",125.112208469183,3.27082811160438,0.911513006225691,3.58835045607075,0.000332776780235196,0.00726895472536051
"1230.2",2399.3749740264,1.29732344659625,0.474524413503031,2.73394457625301,0.00625805772769282,0.0481391756868774
"0.10879",4.03624015665464,-4.86521258116728,1.62488317019425,-2.9941922412709,0.00275172505814804,0.0288286305060334
"15.126",32.7721574948552,-1.71601227839227,0.500155541315222,-3.43095724557965,0.000601455387486875,0.0108264601937517
"412.3",777.220302350324,-1.47112824950826,0.503974324413134,-2.91905396415057,0.0035109543894571,0.0335724624356497
"175.2",186.728689632125,1.21902330536778,0.417301839106152,2.92120281084525,0.00348682762574137,0.0334460604184628
"456.6",641.470538909113,1.32063567779964,0.444858080120985,2.96866739487002,0.00299094144661819,0.0303080592857484
"58.23",97.5218808038863,1.90750651690865,0.553083035229199,3.44886101255696,0.00056295638492123,0.010346273042089
"9.224",36.1109401290139,-2.86466176523319,1.01545286943395,-2.82106816718145,0.00478640308618705,0.0407513031128047
"60.17",218.379167908301,-1.30574391904576,0.472580540905268,-2.76300821981476,0.00572713241493289,0.0454842022318218
"17.103",23.3205412945761,2.2068997059542,0.67873575964053,3.25148583172193,0.0011480349740922,0.0164443499922426
"1.2652",7.82889974880383,-2.70872154926937,0.975929648480418,-2.77552952048031,0.00551118958414037,0.0444733644860266
"86.10",114.18344379122,1.65905067611513,0.539046160192196,3.07775251663717,0.00208568048253298,0.0243987838245347
"4.665",5.14817887679256,3.35408888647864,1.21934749173428,2.75072439088558,0.00594636499734599,0.0466044090521795
"2.1283",9.4342060189802,-3.37786354019353,1.09806124435265,-3.07620686693565,0.00209652334577824,0.0244977561747741
"7.364",31.873151408294,-2.40711892976943,0.688722054027386,-3.49505132831671,0.000473970596386433,0.00923928180093383
"158.18",256.071280650468,1.86684854226513,0.534080854683081,3.49544179667871,0.000473277661054965,0.00923014863767273
"387.6",509.191641939674,1.95219685258204,0.36786182342975,5.30687537614201,1.11520367597411e-07,1.90329636499964e-05
"17.104",134.019912564372,-1.67224696425505,0.421218594657812,-3.97002170716976,7.18660841082971e-05,0.00247846856773213
"14.149",21.4794192449487,3.24765306866757,0.835440284916623,3.88735511957229,0.000101342438291985,0.00320639679183666
"886.3",791.300736102786,0.966527375588433,0.319205580489386,3.02791503239578,0.00246247313946815,0.0269659165866519
"12.167",285.043888476032,4.99309944963013,1.384479034225,3.60648252967236,0.000310375744807524,0.00692693300305803
"239.5",180.728853966328,2.30009963954229,0.747686707253901,3.07628799231978,0.00209595296126704,0.0244977561747741
"919.2",672.159773029609,2.1239449650304,0.666656052854642,3.18596817044651,0.00144270468785109,0.019297524070245
"220.7",246.623782447345,3.78723554938196,0.783971822374192,4.83083121267374,1.35964231116501e-06,0.000131782365267694
"800",470.956602347666,1.96679623353744,0.556432629145166,3.53465294901735,0.000408311052553808,0.00839890832865485
"1.2663",7.2199807493137,-4.97390525511244,1.55930565466177,-3.18982057189508,0.00142361151100306,0.0191292273959709
"167.7",42.5358160833852,1.9968112084623,0.63263625976491,3.15633379788304,0.00159765909242672,0.0204969794543367
"478",170.597245472192,2.44992020229061,0.416634566138827,5.88026150829326,4.09618808699916e-09,1.32661663154616e-06
"12.168",48.4982065712155,-2.44148437898208,0.694237522929544,-3.51678539166178,0.000436806797248445,0.00874698168336211
"173.7",734.809325582797,-2.01067251136559,0.503506010730243,-3.99334361162736,6.51480528124751e-05,0.00232420824634312
"380.6",391.418472892909,1.31729131490806,0.468200390456287,2.81352032539802,0.00490022881954649,0.0413863062785969
"339.6",788.845277600863,-1.28890957599923,0.419879428196022,-3.06971356405081,0.00214264155363297,0.0248205029317317
"5.513",55.1952653949307,-2.48422296263597,0.585427490049932,-4.24343407998161,2.20125055049395e-05,0.0011081962838723
"4.670",30.0770069716877,-2.31781503904258,0.643619304864554,-3.6012205064768,0.000316726796786438,0.00703797400249755
"0.11002",3.43674686756376,-4.24538054284833,1.52726998387382,-2.77971844380794,0.00544060476595962,0.0440680414786697
"4.671",11.150106565188,-2.45697242509264,0.87555347640938,-2.8061934436816,0.00501305873427185,0.0419516009764671
"1205.1",1717.32590693034,0.905893825921646,0.305362937849497,2.96661353961734,0.00301099164333801,0.0304440786016667
"992",2017.40666122697,2.2851368351577,0.526712852634552,4.33848694545374,1.43467005004283e-05,0.000821083383977191
"56.18",17.5037722035363,2.06903565303172,0.662344180477649,3.12380740107,0.00178527272952327,0.0219653163739221
"21.67",12.9474922871097,2.8408121168171,0.756510697650477,3.75515128290971,0.000173236807593225,0.00467546137343631
"1.2682",14.8553105705879,-5.19250583090625,1.47914539609812,-3.51047695825151,0.000447303572564578,0.00888761329260874
"3.894",18.2480191350528,-2.62578319702865,0.818617005260154,-3.2075844749819,0.00133854743001212,0.0183443368538045
"242.6",182.825277291391,1.99511333922363,0.719341665796911,2.77352673157529,0.00554522843506283,0.0446080169690141
"48.32",58.8333041436217,2.19457702105684,0.577714886103816,3.79871987695757,0.000145445364558201,0.00415727122282373
"254.4",615.109625397841,1.13839974527828,0.357297164132476,3.18614268333849,0.00144183469241585,0.019297524070245
"6.426",30.3610068449296,-2.68069797521856,0.79668256241935,-3.3648257181353,0.000765920219686685,0.0127131011121602
"1811",1158.05238846892,1.65142285276635,0.342063752688802,4.82782183082919,1.38034502908643e-06,0.000133274580730878
"422.2",267.9868099524,2.49421969184269,0.520322464729392,4.79360369946718,1.6381172151064e-06,0.000153829678480688
"132.16",127.991428533128,2.7596616072651,0.723961052886687,3.81189236114479,0.000137906932759254,0.0040202571006878
"41.23",16.6958028985091,2.91527873949105,0.642578925837734,4.53684150268448,5.71029890041424e-06,0.000408470094039892
"11.184",24.5853417778746,5.76891085218767,2.059460910328,2.80117521204561,0.00509168657368878,0.0424228229137799
"0.11046",10.6176221304682,-4.37900933654829,1.37277804691226,-3.1898888144357,0.00142327539861931,0.0191292273959709
"32.46",597.02878585373,-2.99187110920185,0.915682325828904,-3.26736797774655,0.00108552483407173,0.0158216590893708
"142.11",487.482162134892,-1.37057615535177,0.308016861517364,-4.44967898380624,8.59987349287325e-06,0.000564148957951148
"102.8",567.510701991347,3.3732817531378,0.976364336964895,3.45494158832543,0.00055041205406815,0.0101931554236277
"43.31",23.8873758911049,3.36007043951025,0.869783891945051,3.86310952712208,0.000111952781473259,0.00346741705931974
"1572",1466.46853722644,1.73763098175388,0.327135755503443,5.31165105776886,1.0863646685709e-07,1.87502845700543e-05
"295.4",301.688295538714,1.1912712531505,0.390114605602186,3.0536443292392,0.0022607994217871,0.025656277711911
"145.11",152.523295960525,1.56972102042822,0.426008633663133,3.68471645029965,0.000228957384941573,0.00569017897282891
"102.9",93.8067463051134,2.30547201035971,0.541638809437389,4.25647492422939,2.07675317036339e-05,0.00106640367852955
"227.11",214.626694608166,1.84986095412649,0.647164130300884,2.85841082271733,0.00425768764810695,0.0378153639935838
"264.6",136.422325842313,2.75004368604829,0.618989326907536,4.44279661458378,8.87970954984815e-06,0.000576107774751113
"624.2",355.167238038261,2.03715209152928,0.66701895335296,3.05411425161003,0.00225726097851656,0.0256544352880256
"536.3",245.617631809535,3.26554963886066,0.579878555783168,5.63143714540419,1.78714107695217e-08,4.40161075665386e-06
"509.3",451.87288731746,1.27252726317576,0.353321697219347,3.60161086395371,0.000316251504735006,0.00703121115743541
"236.6",245.27339091181,1.11834856821319,0.407028442197185,2.74759317107233,0.00600344490924724,0.0468909404789686
"27.48",48.7019461395075,-1.89128641544287,0.660025789269012,-2.86547351056918,0.00416386107761313,0.037312368188084
"176.5",140.742833189643,1.22530201988367,0.428582234612447,2.85896596015387,0.00425024389779304,0.0377655609764799
"2.1308",12.852973589539,2.70085609683037,0.984239384806342,2.74410487786138,0.00606761494537155,0.0471949830404836
"14.150",9.605502235133,2.13206114052967,0.738754963469084,2.88601937849301,0.00390148134131811,0.0358116110354286
"201.6",497.563445331477,-1.57661639436179,0.410067492793004,-3.84477292658172,0.000120664121173353,0.00365214291090382
"285.3",1201.65092590065,-2.681790214881,0.58589710032004,-4.57723756170854,4.7115630665085e-06,0.000350436348080581
"35.38",218.240856834349,-3.74804381650909,0.616039918241026,-6.0840924516886,1.17152993108596e-09,4.83717160678269e-07
"10.215",7.35328986145465,3.4251791639171,1.02151254546011,3.35304659657835,0.000799272492480091,0.0130559479301821
"0.11087",6.49803101580633,-5.15936424202962,1.69877001461259,-3.03711756014615,0.00238852282029235,0.0264305440197591
"2.1314",40.9826211616905,-4.98970160121866,0.777995758418358,-6.41353316805039,1.42185162549734e-10,7.83351349425706e-08
